dataset,path,nodes,average_degree,global_E,global_00,global_01,global_11,global_p00,global_p01,global_p11,train_pos_shape,train_neg_shape,train_pos_neg_overlap,train_pos_E,train_pos_00,train_pos_01,train_pos_11,train_pos_p00,train_pos_p01,train_pos_p11,train_neg_E,train_neg_00,train_neg_01,train_neg_11,train_neg_p00,train_neg_p01,train_neg_p11,valid_pos_shape,valid_neg_shape,valid_pos_neg_overlap,valid_pos_E,valid_pos_00,valid_pos_01,valid_pos_11,valid_pos_p00,valid_pos_p01,valid_pos_p11,valid_neg_E,valid_neg_00,valid_neg_01,valid_neg_11,valid_neg_p00,valid_neg_p01,valid_neg_p11,test_pos_shape,test_neg_shape,test_pos_neg_overlap,test_pos_E,test_pos_00,test_pos_01,test_pos_11,test_pos_p00,test_pos_p01,test_pos_p11,test_neg_E,test_neg_00,test_neg_01,test_neg_11,test_neg_p00,test_neg_p01,test_neg_p11
dpah_fm0.30_hMM0.20_hmm0.70_2,../data/splits/dpah/dpah_fm0.30_hMM0.20_hmm0.70_2.pt,1000,11.85,5925,499,3982,1444,0.08421940928270043,0.6720675105485232,0.24371308016877638,"(4146, 2)","(4146, 2)",0,4146,349,2787,1010,0.08417752050168838,0.6722141823444283,0.24360829715388327,4146,337,2810,999,0.08128316449589966,0.6777616980221901,0.24095513748191028,"(591, 2)","(591, 2)",0,591,49,398,144,0.0829103214890017,0.6734348561759729,0.2436548223350254,591,48,406,137,0.08121827411167512,0.6869712351945855,0.23181049069373943,"(1188, 2)","(1188, 2)",0,1188,101,797,290,0.08501683501683502,0.6708754208754208,0.2441077441077441,1188,113,801,274,0.09511784511784512,0.6742424242424242,0.23063973063973064
dpah_fm0.30_hMM0.20_hmm0.80_0,../data/splits/dpah/dpah_fm0.30_hMM0.20_hmm0.80_0.pt,1000,11.902,5951,450,3898,1603,0.07561754327003865,0.6550159637035793,0.2693664930263821,"(4165, 2)","(4165, 2)",0,4165,315,2728,1122,0.07563025210084033,0.6549819927971189,0.2693877551020408,4165,302,2721,1142,0.07250900360144058,0.6533013205282113,0.27418967587034815,"(594, 2)","(594, 2)",0,594,45,389,160,0.07575757575757576,0.6548821548821548,0.26936026936026936,594,34,401,159,0.05723905723905724,0.6750841750841751,0.2676767676767677,"(1192, 2)","(1192, 2)",0,1192,90,781,321,0.07550335570469799,0.6552013422818792,0.26929530201342283,1192,79,797,316,0.0662751677852349,0.6686241610738255,0.2651006711409396
dpah_fm0.30_hMM0.20_hmm0.80_1,../data/splits/dpah/dpah_fm0.30_hMM0.20_hmm0.80_1.pt,1000,11.902,5951,450,3898,1603,0.07561754327003865,0.6550159637035793,0.2693664930263821,"(4165, 2)","(4165, 2)",0,4165,315,2728,1122,0.07563025210084033,0.6549819927971189,0.2693877551020408,4165,337,2736,1092,0.0809123649459784,0.6569027611044418,0.26218487394957984,"(594, 2)","(594, 2)",0,594,45,389,160,0.07575757575757576,0.6548821548821548,0.26936026936026936,594,41,396,157,0.06902356902356903,0.6666666666666666,0.26430976430976433,"(1192, 2)","(1192, 2)",0,1192,90,781,321,0.07550335570469799,0.6552013422818792,0.26929530201342283,1192,91,785,316,0.07634228187919463,0.6585570469798657,0.2651006711409396
dpah_fm0.30_hMM0.20_hmm0.80_2,../data/splits/dpah/dpah_fm0.30_hMM0.20_hmm0.80_2.pt,1000,11.902,5951,450,3898,1603,0.07561754327003865,0.6550159637035793,0.2693664930263821,"(4165, 2)","(4165, 2)",0,4165,315,2728,1122,0.07563025210084033,0.6549819927971189,0.2693877551020408,4165,307,2739,1119,0.07370948379351741,0.6576230492196878,0.2686674669867947,"(594, 2)","(594, 2)",0,594,45,389,160,0.07575757575757576,0.6548821548821548,0.26936026936026936,594,39,401,154,0.06565656565656566,0.6750841750841751,0.25925925925925924,"(1192, 2)","(1192, 2)",0,1192,90,781,321,0.07550335570469799,0.6552013422818792,0.26929530201342283,1192,101,787,304,0.08473154362416108,0.660234899328859,0.2550335570469799
dpah_fm0.30_hMM0.20_hmm0.90_0,../data/splits/dpah/dpah_fm0.30_hMM0.20_hmm0.90_0.pt,1000,11.872,5936,423,3838,1675,0.07126010781671159,0.6465633423180593,0.2821765498652291,"(4154, 2)","(4154, 2)",0,4154,296,2686,1172,0.07125662012518055,0.646605681271064,0.2821376986037554,4154,277,2682,1195,0.06668271545498315,0.6456427539720752,0.28767453057294173,"(592, 2)","(592, 2)",0,592,42,383,167,0.07094594594594594,0.6469594594594594,0.28209459459459457,592,32,394,166,0.05405405405405406,0.6655405405405406,0.28040540540540543,"(1190, 2)","(1190, 2)",0,1190,85,769,336,0.07142857142857142,0.646218487394958,0.2823529411764706,1190,74,783,333,0.06218487394957983,0.6579831932773109,0.27983193277310925
dpah_fm0.30_hMM0.20_hmm0.90_1,../data/splits/dpah/dpah_fm0.30_hMM0.20_hmm0.90_1.pt,1000,11.872,5936,423,3838,1675,0.07126010781671159,0.6465633423180593,0.2821765498652291,"(4154, 2)","(4154, 2)",0,4154,296,2686,1172,0.07125662012518055,0.646605681271064,0.2821376986037554,4154,327,2676,1151,0.07871930669234473,0.6441983630235917,0.27708233028406354,"(592, 2)","(592, 2)",0,592,42,383,167,0.07094594594594594,0.6469594594594594,0.28209459459459457,592,38,388,166,0.06418918918918919,0.6554054054054054,0.28040540540540543,"(1190, 2)","(1190, 2)",0,1190,85,769,336,0.07142857142857142,0.646218487394958,0.2823529411764706,1190,89,772,329,0.07478991596638655,0.6487394957983194,0.27647058823529413
dpah_fm0.30_hMM0.20_hmm0.90_2,../data/splits/dpah/dpah_fm0.30_hMM0.20_hmm0.90_2.pt,1000,11.872,5936,423,3838,1675,0.07126010781671159,0.6465633423180593,0.2821765498652291,"(4154, 2)","(4154, 2)",0,4154,296,2686,1172,0.07125662012518055,0.646605681271064,0.2821376986037554,4154,292,2692,1170,0.07029369282619162,0.6480500722195475,0.28165623495426095,"(592, 2)","(592, 2)",0,592,42,383,167,0.07094594594594594,0.6469594594594594,0.28209459459459457,592,43,389,160,0.07263513513513513,0.6570945945945946,0.2702702702702703,"(1190, 2)","(1190, 2)",0,1190,85,769,336,0.07142857142857142,0.646218487394958,0.2823529411764706,1190,98,772,320,0.08235294117647059,0.6487394957983194,0.2689075630252101
dpah_fm0.30_hMM0.20_hmm1.00_0,../data/splits/dpah/dpah_fm0.30_hMM0.20_hmm1.00_0.pt,1000,11.876,5938,381,3820,1737,0.06416301785112832,0.6433142472212866,0.29252273492758507,"(4155, 2)","(4155, 2)",0,4155,266,2674,1215,0.06401925391095066,0.6435619735258724,0.2924187725631769,4155,254,2663,1238,0.06113116726835138,0.6409145607701564,0.29795427196149216,"(593, 2)","(593, 2)",0,593,38,382,173,0.06408094435075885,0.6441821247892074,0.2917369308600337,593,30,394,169,0.050590219224283306,0.6644182124789207,0.28499156829679595,"(1190, 2)","(1190, 2)",0,1190,77,764,349,0.06470588235294118,0.6420168067226891,0.29327731092436976,1190,65,776,349,0.0546218487394958,0.6521008403361345,0.29327731092436976
dpah_fm0.30_hMM0.20_hmm1.00_1,../data/splits/dpah/dpah_fm0.30_hMM0.20_hmm1.00_1.pt,1000,11.876,5938,381,3820,1737,0.06416301785112832,0.6433142472212866,0.29252273492758507,"(4155, 2)","(4155, 2)",0,4155,266,2674,1215,0.06401925391095066,0.6435619735258724,0.2924187725631769,4155,302,2653,1200,0.07268351383874849,0.6385078219013237,0.2888086642599278,"(593, 2)","(593, 2)",0,593,38,382,173,0.06408094435075885,0.6441821247892074,0.2917369308600337,593,36,377,180,0.06070826306913996,0.6357504215851602,0.30354131534569984,"(1190, 2)","(1190, 2)",0,1190,77,764,349,0.06470588235294118,0.6420168067226891,0.29327731092436976,1190,81,768,341,0.0680672268907563,0.6453781512605042,0.2865546218487395
dpah_fm0.30_hMM0.20_hmm1.00_2,../data/splits/dpah/dpah_fm0.30_hMM0.20_hmm1.00_2.pt,1000,11.876,5938,381,3820,1737,0.06416301785112832,0.6433142472212866,0.29252273492758507,"(4155, 2)","(4155, 2)",0,4155,266,2674,1215,0.06401925391095066,0.6435619735258724,0.2924187725631769,4155,264,2668,1223,0.06353790613718412,0.6421179302045728,0.29434416365824306,"(593, 2)","(593, 2)",0,593,38,382,173,0.06408094435075885,0.6441821247892074,0.2917369308600337,593,38,392,163,0.06408094435075885,0.6610455311973018,0.2748735244519393,"(1190, 2)","(1190, 2)",0,1190,77,764,349,0.06470588235294118,0.6420168067226891,0.29327731092436976,1190,89,762,339,0.07478991596638655,0.6403361344537815,0.2848739495798319
dpah_fm0.30_hMM0.30_hmm0.00_0,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.00_0.pt,1000,11.806,5903,1923,3980,0,0.32576655937658816,0.6742334406234118,0.0,"(4132, 2)","(4132, 2)",0,4132,1346,2786,0,0.32575024201355274,0.6742497579864473,0.0,4132,1359,2773,0,0.32889641819941917,0.6711035818005808,0.0,"(590, 2)","(590, 2)",0,590,192,398,0,0.3254237288135593,0.6745762711864407,0.0,590,199,391,0,0.33728813559322035,0.6627118644067796,0.0,"(1181, 2)","(1181, 2)",0,1181,385,796,0,0.3259949195596952,0.6740050804403048,0.0,1181,385,796,0,0.3259949195596952,0.6740050804403048,0.0
dpah_fm0.30_hMM0.30_hmm0.00_1,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.00_1.pt,1000,11.806,5903,1923,3980,0,0.32576655937658816,0.6742334406234118,0.0,"(4132, 2)","(4132, 2)",0,4132,1346,2786,0,0.32575024201355274,0.6742497579864473,0.0,4132,1373,2759,0,0.33228460793804454,0.6677153920619555,0.0,"(590, 2)","(590, 2)",0,590,192,398,0,0.3254237288135593,0.6745762711864407,0.0,590,204,386,0,0.34576271186440677,0.6542372881355932,0.0,"(1181, 2)","(1181, 2)",0,1181,385,796,0,0.3259949195596952,0.6740050804403048,0.0,1181,369,812,0,0.3124470787468247,0.6875529212531752,0.0
dpah_fm0.30_hMM0.30_hmm0.00_2,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.00_2.pt,1000,11.806,5903,1923,3980,0,0.32576655937658816,0.6742334406234118,0.0,"(4132, 2)","(4132, 2)",0,4132,1346,2786,0,0.32575024201355274,0.6742497579864473,0.0,4132,1371,2761,0,0.3318005808325266,0.6681994191674734,0.0,"(590, 2)","(590, 2)",0,590,192,398,0,0.3254237288135593,0.6745762711864407,0.0,590,186,404,0,0.3152542372881356,0.6847457627118644,0.0,"(1181, 2)","(1181, 2)",0,1181,385,796,0,0.3259949195596952,0.6740050804403048,0.0,1181,397,784,0,0.336155800169348,0.663844199830652,0.0
dpah_fm0.30_hMM0.30_hmm0.10_0,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.10_0.pt,1000,11.792,5896,1792,3972,132,0.3039348710990502,0.6736770691994572,0.022388059701492536,"(4126, 2)","(4126, 2)",0,4126,1254,2780,92,0.30392632089190497,0.6737760542898691,0.022297624818225885,4126,1233,2805,88,0.2988366456616578,0.6798351914687348,0.021328162869607366,"(589, 2)","(589, 2)",0,589,179,397,13,0.30390492359932086,0.6740237691001698,0.022071307300509338,589,168,407,14,0.28522920203735147,0.6910016977928692,0.023769100169779286,"(1181, 2)","(1181, 2)",0,1181,359,795,27,0.3039796782387807,0.6731583403895004,0.02286198137171888,1181,354,802,25,0.29974597798475866,0.6790855207451313,0.021168501270110076
dpah_fm0.30_hMM0.30_hmm0.10_1,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.10_1.pt,1000,11.792,5896,1792,3972,132,0.3039348710990502,0.6736770691994572,0.022388059701492536,"(4126, 2)","(4126, 2)",0,4126,1254,2780,92,0.30392632089190497,0.6737760542898691,0.022297624818225885,4126,1266,2759,101,0.30683470673776053,0.6686863790596219,0.02447891420261755,"(589, 2)","(589, 2)",0,589,179,397,13,0.30390492359932086,0.6740237691001698,0.022071307300509338,589,182,397,10,0.3089983022071307,0.6740237691001698,0.01697792869269949,"(1181, 2)","(1181, 2)",0,1181,359,795,27,0.3039796782387807,0.6731583403895004,0.02286198137171888,1181,363,792,26,0.3073666384419983,0.6706181202370872,0.02201524132091448
dpah_fm0.30_hMM0.30_hmm0.10_2,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.10_2.pt,1000,11.792,5896,1792,3972,132,0.3039348710990502,0.6736770691994572,0.022388059701492536,"(4126, 2)","(4126, 2)",0,4126,1254,2780,92,0.30392632089190497,0.6737760542898691,0.022297624818225885,4126,1241,2798,87,0.30077556955889484,0.6781386330586524,0.02108579738245274,"(589, 2)","(589, 2)",0,589,179,397,13,0.30390492359932086,0.6740237691001698,0.022071307300509338,589,185,389,15,0.3140916808149406,0.6604414261460102,0.025466893039049237,"(1181, 2)","(1181, 2)",0,1181,359,795,27,0.3039796782387807,0.6731583403895004,0.02286198137171888,1181,389,765,27,0.3293818797629128,0.6477561388653683,0.02286198137171888
dpah_fm0.30_hMM0.30_hmm0.20_0,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.20_0.pt,1000,11.83,5915,1701,3941,273,0.2875739644970414,0.6662721893491125,0.046153846153846156,"(4139, 2)","(4139, 2)",0,4139,1190,2758,191,0.2875090601594588,0.6663445276636869,0.046146412176854314,4139,1158,2797,184,0.27977772408794394,0.6757670935008456,0.04445518241121044,"(591, 2)","(591, 2)",0,591,170,394,27,0.2876480541455161,0.6666666666666666,0.04568527918781726,591,160,395,36,0.2707275803722504,0.6683587140439933,0.06091370558375635,"(1185, 2)","(1185, 2)",0,1185,341,789,55,0.2877637130801688,0.6658227848101266,0.046413502109704644,1185,338,791,56,0.2852320675105485,0.6675105485232068,0.04725738396624472
dpah_fm0.30_hMM0.30_hmm0.20_1,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.20_1.pt,1000,11.83,5915,1701,3941,273,0.2875739644970414,0.6662721893491125,0.046153846153846156,"(4139, 2)","(4139, 2)",0,4139,1190,2758,191,0.2875090601594588,0.6663445276636869,0.046146412176854314,4139,1190,2751,198,0.2875090601594588,0.6646532978980431,0.04783764194249819,"(591, 2)","(591, 2)",0,591,170,394,27,0.2876480541455161,0.6666666666666666,0.04568527918781726,591,169,401,21,0.2859560067681895,0.6785109983079526,0.03553299492385787,"(1185, 2)","(1185, 2)",0,1185,341,789,55,0.2877637130801688,0.6658227848101266,0.046413502109704644,1185,339,779,67,0.28607594936708863,0.6573839662447257,0.056540084388185655
dpah_fm0.30_hMM0.30_hmm0.20_2,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.20_2.pt,1000,11.83,5915,1701,3941,273,0.2875739644970414,0.6662721893491125,0.046153846153846156,"(4139, 2)","(4139, 2)",0,4139,1190,2758,191,0.2875090601594588,0.6663445276636869,0.046146412176854314,4139,1191,2773,175,0.28775066441169367,0.6699685914472094,0.042280744141096886,"(591, 2)","(591, 2)",0,591,170,394,27,0.2876480541455161,0.6666666666666666,0.04568527918781726,591,170,394,27,0.2876480541455161,0.6666666666666666,0.04568527918781726,"(1185, 2)","(1185, 2)",0,1185,341,789,55,0.2877637130801688,0.6658227848101266,0.046413502109704644,1185,366,767,52,0.30886075949367087,0.6472573839662448,0.04388185654008439
dpah_fm0.30_hMM0.30_hmm0.30_0,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.30_0.pt,1000,11.842,5921,1582,3892,447,0.2671845971964195,0.6573213984124303,0.07549400439115014,"(4143, 2)","(4143, 2)",0,4143,1107,2724,312,0.2671976828385228,0.6574945691527878,0.07530774800868936,4143,1075,2754,314,0.259473811247888,0.664735698769008,0.07579048998310403,"(591, 2)","(591, 2)",0,591,158,389,44,0.2673434856175973,0.6582064297800339,0.07445008460236886,591,149,393,49,0.2521150592216582,0.6649746192893401,0.0829103214890017,"(1187, 2)","(1187, 2)",0,1187,317,779,91,0.2670598146588037,0.6562763268744735,0.07666385846672283,1187,309,776,102,0.2603201347935973,0.6537489469250211,0.08593091828138164
dpah_fm0.30_hMM0.30_hmm0.30_1,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.30_1.pt,1000,11.842,5921,1582,3892,447,0.2671845971964195,0.6573213984124303,0.07549400439115014,"(4143, 2)","(4143, 2)",0,4143,1107,2724,312,0.2671976828385228,0.6574945691527878,0.07530774800868936,4143,1106,2732,305,0.26695631185131546,0.6594255370504465,0.073618151098238,"(591, 2)","(591, 2)",0,591,158,389,44,0.2673434856175973,0.6582064297800339,0.07445008460236886,591,158,399,34,0.2673434856175973,0.6751269035532995,0.05752961082910321,"(1187, 2)","(1187, 2)",0,1187,317,779,91,0.2670598146588037,0.6562763268744735,0.07666385846672283,1187,321,765,101,0.2704296545914069,0.6444818871103623,0.08508845829823083
dpah_fm0.30_hMM0.30_hmm0.30_2,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.30_2.pt,1000,11.842,5921,1582,3892,447,0.2671845971964195,0.6573213984124303,0.07549400439115014,"(4143, 2)","(4143, 2)",0,4143,1107,2724,312,0.2671976828385228,0.6574945691527878,0.07530774800868936,4143,1095,2774,274,0.26430123099203473,0.6695631185131548,0.06613565049481053,"(591, 2)","(591, 2)",0,591,158,389,44,0.2673434856175973,0.6582064297800339,0.07445008460236886,591,162,384,45,0.27411167512690354,0.649746192893401,0.07614213197969544,"(1187, 2)","(1187, 2)",0,1187,317,779,91,0.2670598146588037,0.6562763268744735,0.07666385846672283,1187,341,754,92,0.2872788542544229,0.6352148272957034,0.07750631844987363
dpah_fm0.30_hMM0.30_hmm0.40_0,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.40_0.pt,1000,11.82,5910,1415,3836,659,0.23942470389170897,0.6490693739424704,0.11150592216582064,"(4136, 2)","(4136, 2)",0,4136,990,2685,461,0.2393617021276596,0.6491779497098646,0.11146034816247583,4136,967,2693,476,0.23380077369439073,0.6511121856866537,0.11508704061895551,"(589, 2)","(589, 2)",0,589,141,383,65,0.23938879456706283,0.6502546689303905,0.11035653650254669,589,129,386,74,0.21901528013582344,0.6553480475382003,0.12563667232597622,"(1185, 2)","(1185, 2)",0,1185,284,768,133,0.23966244725738398,0.6481012658227848,0.11223628691983123,1185,271,782,132,0.22869198312236286,0.659915611814346,0.11139240506329114
dpah_fm0.30_hMM0.30_hmm0.40_1,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.40_1.pt,1000,11.82,5910,1415,3836,659,0.23942470389170897,0.6490693739424704,0.11150592216582064,"(4136, 2)","(4136, 2)",0,4136,990,2685,461,0.2393617021276596,0.6491779497098646,0.11146034816247583,4136,1001,2695,440,0.24202127659574468,0.651595744680851,0.10638297872340426,"(589, 2)","(589, 2)",0,589,141,383,65,0.23938879456706283,0.6502546689303905,0.11035653650254669,589,141,387,61,0.23938879456706283,0.6570458404074703,0.1035653650254669,"(1185, 2)","(1185, 2)",0,1185,284,768,133,0.23966244725738398,0.6481012658227848,0.11223628691983123,1185,299,747,139,0.2523206751054852,0.6303797468354431,0.11729957805907174
dpah_fm0.30_hMM0.30_hmm0.40_2,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.40_2.pt,1000,11.82,5910,1415,3836,659,0.23942470389170897,0.6490693739424704,0.11150592216582064,"(4136, 2)","(4136, 2)",0,4136,990,2685,461,0.2393617021276596,0.6491779497098646,0.11146034816247583,4136,1001,2712,423,0.24202127659574468,0.655705996131528,0.10227272727272728,"(589, 2)","(589, 2)",0,589,141,383,65,0.23938879456706283,0.6502546689303905,0.11035653650254669,589,145,380,64,0.2461799660441426,0.6451612903225806,0.10865874363327674,"(1185, 2)","(1185, 2)",0,1185,284,768,133,0.23966244725738398,0.6481012658227848,0.11223628691983123,1185,312,732,141,0.26329113924050634,0.6177215189873417,0.1189873417721519
dpah_fm0.30_hMM0.30_hmm0.50_0,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.50_0.pt,1000,11.864,5932,1251,3770,911,0.21089008766014836,0.6355360755225894,0.1535738368172623,"(4151, 2)","(4151, 2)",0,4151,875,2639,637,0.21079258010118043,0.6357504215851602,0.15345699831365936,4151,846,2644,661,0.20380631173211275,0.6369549506143098,0.15923873765357746,"(593, 2)","(593, 2)",0,593,125,377,91,0.21079258010118043,0.6357504215851602,0.15345699831365936,593,112,378,103,0.18887015177065766,0.6374367622259697,0.1736930860033727,"(1188, 2)","(1188, 2)",0,1188,251,754,183,0.2112794612794613,0.6346801346801347,0.15404040404040403,1188,235,771,182,0.1978114478114478,0.648989898989899,0.1531986531986532
dpah_fm0.30_hMM0.30_hmm0.50_1,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.50_1.pt,1000,11.864,5932,1251,3770,911,0.21089008766014836,0.6355360755225894,0.1535738368172623,"(4151, 2)","(4151, 2)",0,4151,875,2639,637,0.21079258010118043,0.6357504215851602,0.15345699831365936,4151,915,2625,611,0.22042881233437725,0.6323777403035413,0.14719344736208143,"(593, 2)","(593, 2)",0,593,125,377,91,0.21079258010118043,0.6357504215851602,0.15345699831365936,593,124,388,81,0.209106239460371,0.654300168634064,0.13659359190556492,"(1188, 2)","(1188, 2)",0,1188,251,754,183,0.2112794612794613,0.6346801346801347,0.15404040404040403,1188,264,741,183,0.2222222222222222,0.6237373737373737,0.15404040404040403
dpah_fm0.30_hMM0.30_hmm0.50_2,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.50_2.pt,1000,11.864,5932,1251,3770,911,0.21089008766014836,0.6355360755225894,0.1535738368172623,"(4151, 2)","(4151, 2)",0,4151,875,2639,637,0.21079258010118043,0.6357504215851602,0.15345699831365936,4151,885,2652,614,0.21320163815947965,0.6388821970609492,0.14791616477957117,"(593, 2)","(593, 2)",0,593,125,377,91,0.21079258010118043,0.6357504215851602,0.15345699831365936,593,129,382,82,0.2175379426644182,0.6441821247892074,0.13827993254637436,"(1188, 2)","(1188, 2)",0,1188,251,754,183,0.2112794612794613,0.6346801346801347,0.15404040404040403,1188,268,743,177,0.2255892255892256,0.6254208754208754,0.14898989898989898
dpah_fm0.30_hMM0.30_hmm0.60_0,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.60_0.pt,1000,11.842,5921,1130,3650,1141,0.19084614085458537,0.6164499239993244,0.1927039351460902,"(4144, 2)","(4144, 2)",0,4144,791,2555,798,0.19087837837837837,0.6165540540540541,0.19256756756756757,4144,766,2558,820,0.18484555984555984,0.6172779922779923,0.19787644787644787,"(592, 2)","(592, 2)",0,592,113,365,114,0.19087837837837837,0.6165540540540541,0.19256756756756757,592,99,369,124,0.16722972972972974,0.6233108108108109,0.20945945945945946,"(1185, 2)","(1185, 2)",0,1185,226,730,229,0.19071729957805908,0.6160337552742616,0.19324894514767932,1185,204,758,223,0.17215189873417722,0.639662447257384,0.1881856540084388
dpah_fm0.30_hMM0.30_hmm0.60_1,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.60_1.pt,1000,11.842,5921,1130,3650,1141,0.19084614085458537,0.6164499239993244,0.1927039351460902,"(4144, 2)","(4144, 2)",0,4144,791,2555,798,0.19087837837837837,0.6165540540540541,0.19256756756756757,4144,826,2525,793,0.19932432432432431,0.6093146718146718,0.19136100386100385,"(592, 2)","(592, 2)",0,592,113,365,114,0.19087837837837837,0.6165540540540541,0.19256756756756757,592,109,380,103,0.18412162162162163,0.6418918918918919,0.17398648648648649,"(1185, 2)","(1185, 2)",0,1185,226,730,229,0.19071729957805908,0.6160337552742616,0.19324894514767932,1185,238,719,228,0.2008438818565401,0.6067510548523207,0.19240506329113924
dpah_fm0.30_hMM0.30_hmm0.60_2,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.60_2.pt,1000,11.842,5921,1130,3650,1141,0.19084614085458537,0.6164499239993244,0.1927039351460902,"(4144, 2)","(4144, 2)",0,4144,791,2555,798,0.19087837837837837,0.6165540540540541,0.19256756756756757,4144,796,2560,788,0.1920849420849421,0.6177606177606177,0.19015444015444016,"(592, 2)","(592, 2)",0,592,113,365,114,0.19087837837837837,0.6165540540540541,0.19256756756756757,592,111,368,113,0.1875,0.6216216216216216,0.19087837837837837,"(1185, 2)","(1185, 2)",0,1185,226,730,229,0.19071729957805908,0.6160337552742616,0.19324894514767932,1185,242,725,218,0.2042194092827004,0.6118143459915611,0.1839662447257384
dpah_fm0.30_hMM0.30_hmm0.70_0,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.70_0.pt,1000,11.766,5883,1014,3571,1298,0.1723610402855686,0.6070032296447391,0.22063573006969234,"(4116, 2)","(4116, 2)",0,4116,709,2499,908,0.17225461613216717,0.6071428571428571,0.2206025267249757,4116,697,2490,929,0.16933916423712342,0.6049562682215743,0.22570456754130225,"(587, 2)","(587, 2)",0,587,101,357,129,0.17206132879045996,0.6081771720613288,0.21976149914821125,587,91,349,147,0.15502555366269166,0.5945485519591142,0.2504258943781942,"(1180, 2)","(1180, 2)",0,1180,204,715,261,0.17288135593220338,0.6059322033898306,0.2211864406779661,1180,188,736,256,0.15932203389830507,0.6237288135593221,0.21694915254237288
dpah_fm0.30_hMM0.30_hmm0.70_1,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.70_1.pt,1000,11.766,5883,1014,3571,1298,0.1723610402855686,0.6070032296447391,0.22063573006969234,"(4116, 2)","(4116, 2)",0,4116,709,2499,908,0.17225461613216717,0.6071428571428571,0.2206025267249757,4116,732,2489,895,0.17784256559766765,0.6047133138969873,0.217444120505345,"(587, 2)","(587, 2)",0,587,101,357,129,0.17206132879045996,0.6081771720613288,0.21976149914821125,587,101,368,118,0.17206132879045996,0.626916524701874,0.2010221465076661,"(1180, 2)","(1180, 2)",0,1180,204,715,261,0.17288135593220338,0.6059322033898306,0.2211864406779661,1180,217,700,263,0.18389830508474575,0.5932203389830508,0.2228813559322034
dpah_fm0.30_hMM0.30_hmm0.70_2,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.70_2.pt,1000,11.766,5883,1014,3571,1298,0.1723610402855686,0.6070032296447391,0.22063573006969234,"(4116, 2)","(4116, 2)",0,4116,709,2499,908,0.17225461613216717,0.6071428571428571,0.2206025267249757,4116,708,2514,894,0.17201166180758018,0.6107871720116618,0.21720116618075802,"(587, 2)","(587, 2)",0,587,101,357,129,0.17206132879045996,0.6081771720613288,0.21976149914821125,587,106,348,133,0.18057921635434412,0.5928449744463373,0.22657580919931858,"(1180, 2)","(1180, 2)",0,1180,204,715,261,0.17288135593220338,0.6059322033898306,0.2211864406779661,1180,225,699,256,0.1906779661016949,0.5923728813559322,0.21694915254237288
dpah_fm0.30_hMM0.30_hmm0.80_0,../data/splits/dpah/dpah_fm0.30_hMM0.30_hmm0.80_0.pt,1000,11.83,5915,884,3538,1493,0.14945054945054945,0.5981403212172443,0.2524091293322063,"(4139, 2)","(4139, 2)",0,4139,618,2476,1045,0.14931142788113072,0.5982121285334622,0.2524764435854071,4139,605,2466,1068,0.1461705726020778,0.5957960860111138,0.2580333413868084,"(590, 2)","(590, 2)",0,590,88,353,149,0.14915254237288136,0.5983050847457627,0.25254237288135595,590,81,346,163,0.13728813559322034,0.5864406779661017,0.27627118644067794,"(1186, 2)","(1186, 2)",0,1186,178,709,299,0.15008431703204048,0.5978077571669477,0.2521079258010118,1186,165,723,298,0.1391231028667791,0.6096121416526138,0.25126475548060706
